Timestamp,Composite_Score,Physio_Tension,Optical_BPM,Blink_Per_Min,AU4_Z,AU23_Z,Flags
02:50:33.856,60.72,48.76,72,16,-2.97,-7.26,"POSTURAL AVOIDANCE | TACHYCARDIA (72 BPM, threshold 69)"
02:50:33.935,60.8,48.5,72,16,-2.77,-7.0,"POSTURAL AVOIDANCE | TACHYCARDIA (72 BPM, threshold 69)"
02:50:33.955,60.85,48.3,72,16,-2.63,-6.81,"POSTURAL AVOIDANCE | TACHYCARDIA (72 BPM, threshold 69)"
02:50:33.980,60.89,48.25,72,16,-2.6,-6.86,"POSTURAL AVOIDANCE | TACHYCARDIA (72 BPM, threshold 69)"
02:50:33.998,60.9,48.01,72,16,-2.46,-6.92,"POSTURAL AVOIDANCE | TACHYCARDIA (72 BPM, threshold 69)"
02:50:34.042,60.88,47.64,72,16,-2.27,-7.0,"POSTURAL AVOIDANCE | TACHYCARDIA (72 BPM, threshold 69)"
02:50:34.063,60.82,47.35,72,16,-2.14,-7.05,"POSTURAL AVOIDANCE | TACHYCARDIA (72 BPM, threshold 69)"
02:50:34.138,59.86,47.22,54,16,-2.09,-7.11,POSTURAL AVOIDANCE
02:50:34.165,58.99,47.12,54,16,-2.05,-7.15,POSTURAL AVOIDANCE
02:50:34.186,58.29,48.0,54,16,-2.45,-7.11,POSTURAL AVOIDANCE
02:50:34.206,57.69,48.26,54,16,-2.61,-7.11,POSTURAL AVOIDANCE
02:50:34.238,57.15,48.33,54,16,-2.65,-7.14,POSTURAL AVOIDANCE
02:50:34.252,56.67,48.38,54,16,-2.68,-7.15,POSTURAL AVOIDANCE
02:50:34.333,56.19,47.87,54,16,-2.39,-7.21,POSTURAL AVOIDANCE
02:50:34.353,55.72,47.43,54,16,-2.18,-7.24,POSTURAL AVOIDANCE
02:50:34.380,55.23,46.84,54,16,-1.94,-7.29,POSTURAL AVOIDANCE
02:50:34.397,54.72,46.17,54,16,-1.71,-7.3,POSTURAL AVOIDANCE
02:50:34.429,54.23,45.77,54,16,-1.6,-7.3,POSTURAL AVOIDANCE
02:50:34.449,53.77,45.65,54,16,-1.56,-7.32,POSTURAL AVOIDANCE
02:50:34.541,53.33,45.39,54,16,-1.49,-7.32,POSTURAL AVOIDANCE
02:50:34.569,52.92,45.19,54,16,-1.44,-7.32,POSTURAL AVOIDANCE
02:50:34.587,52.53,44.99,54,16,-1.39,-6.96,POSTURAL AVOIDANCE
02:50:34.607,52.18,45.11,54,16,-1.42,-6.64,POSTURAL AVOIDANCE
02:50:34.646,51.89,45.25,54,16,-1.46,-6.46,POSTURAL AVOIDANCE
02:50:34.665,51.64,45.34,54,16,-1.49,-6.33,POSTURAL AVOIDANCE
02:50:34.716,51.41,45.38,54,16,-1.5,-6.38,POSTURAL AVOIDANCE
02:50:34.735,51.2,45.34,54,16,-1.49,-6.43,POSTURAL AVOIDANCE
02:50:34.769,51.01,45.28,54,16,-1.47,-6.43,POSTURAL AVOIDANCE
02:50:34.786,50.81,44.99,54,16,-1.39,-6.46,POSTURAL AVOIDANCE
02:50:34.862,50.6,44.72,54,16,-1.33,-6.53,POSTURAL AVOIDANCE
02:50:34.887,50.39,44.52,54,16,-1.28,-6.58,POSTURAL AVOIDANCE
02:50:34.915,50.45,47.0,54,16,-2.0,-6.71,POSTURAL AVOIDANCE
02:50:34.933,50.59,47.8,54,16,-2.35,-6.8,POSTURAL AVOIDANCE
02:50:35.003,50.73,48.04,54,16,-2.48,-6.87,POSTURAL AVOIDANCE
02:50:35.029,50.88,48.19,54,16,-2.57,-6.92,POSTURAL AVOIDANCE
02:50:35.048,51.04,48.45,54,16,-2.73,-6.98,POSTURAL AVOIDANCE
02:50:35.066,51.2,48.65,54,16,-2.88,-7.04,POSTURAL AVOIDANCE
02:50:35.115,51.35,48.77,54,16,-2.98,-7.16,POSTURAL AVOIDANCE
02:50:35.131,51.5,48.84,54,16,-3.04,-7.24,POSTURAL AVOIDANCE
02:50:35.183,51.61,48.61,54,16,-2.84,-7.27,POSTURAL AVOIDANCE
02:50:35.201,51.67,48.22,54,16,-2.58,-7.28,POSTURAL AVOIDANCE
02:50:35.232,51.69,47.82,54,16,-2.36,-7.28,POSTURAL AVOIDANCE
02:50:35.249,51.66,47.37,54,16,-2.15,-7.34,POSTURAL AVOIDANCE
02:50:35.339,51.58,46.88,54,16,-1.95,-7.39,POSTURAL AVOIDANCE
02:50:35.365,51.47,46.5,54,16,-1.82,-7.3,POSTURAL AVOIDANCE
02:50:35.388,51.36,46.39,54,16,-1.78,-7.22,POSTURAL AVOIDANCE
02:50:35.407,51.24,46.1,54,16,-1.69,-7.22,POSTURAL AVOIDANCE
02:50:35.453,51.11,45.95,54,16,-1.65,-7.25,POSTURAL AVOIDANCE
02:50:35.476,50.98,45.84,54,16,-1.62,-7.26,POSTURAL AVOIDANCE
02:50:35.505,50.89,46.05,54,16,-1.68,-7.34,POSTURAL AVOIDANCE
02:50:35.520,50.82,46.18,54,16,-1.72,-7.39,POSTURAL AVOIDANCE
02:50:35.593,50.76,46.29,54,16,-1.75,-7.15,POSTURAL AVOIDANCE
02:50:35.616,50.72,46.36,54,16,-1.78,-6.98,POSTURAL AVOIDANCE
02:50:35.636,50.73,46.82,54,16,-1.93,-6.97,POSTURAL AVOIDANCE
02:50:35.658,50.78,47.24,54,16,-2.1,-7.0,POSTURAL AVOIDANCE
02:50:35.733,50.85,47.42,54,16,-2.17,-7.04,POSTURAL AVOIDANCE
02:50:35.751,50.92,47.55,54,16,-2.23,-7.06,POSTURAL AVOIDANCE
02:50:35.779,51.02,47.99,54,16,-2.45,-6.93,POSTURAL AVOIDANCE
02:50:35.797,51.14,48.23,54,16,-2.59,-6.94,POSTURAL AVOIDANCE
02:50:35.866,51.27,48.38,54,16,-2.68,-6.99,POSTURAL AVOIDANCE
02:50:35.890,51.39,48.48,54,16,-2.75,-7.02,POSTURAL AVOIDANCE
02:50:35.910,51.48,48.27,54,16,-2.61,-7.12,POSTURAL AVOIDANCE
02:50:35.932,51.53,47.96,54,16,-2.43,-7.18,POSTURAL AVOIDANCE
02:50:35.967,51.54,47.65,54,16,-2.28,-7.22,POSTURAL AVOIDANCE
02:50:35.982,51.53,47.41,54,16,-2.17,-7.24,POSTURAL AVOIDANCE
02:50:36.061,51.5,47.28,54,16,-2.11,-7.36,POSTURAL AVOIDANCE
02:50:36.088,51.47,47.18,54,16,-2.07,-7.45,POSTURAL AVOIDANCE
02:50:36.116,51.5,47.74,54,16,-2.32,-7.38,POSTURAL AVOIDANCE
02:50:36.133,51.53,47.89,54,16,-2.39,-7.28,POSTURAL AVOIDANCE
02:50:36.209,51.56,47.83,54,16,-2.36,-7.16,POSTURAL AVOIDANCE
02:50:36.236,51.59,47.79,54,16,-2.34,-7.07,POSTURAL AVOIDANCE
02:50:36.253,51.58,47.5,54,16,-2.21,-7.02,POSTURAL AVOIDANCE
02:50:36.274,51.52,47.05,54,16,-2.02,-7.03,POSTURAL AVOIDANCE
02:50:36.304,51.43,46.59,54,16,-1.85,-7.05,POSTURAL AVOIDANCE
02:50:36.318,51.31,46.23,54,16,-1.73,-7.07,POSTURAL AVOIDANCE
02:50:36.397,50.77,45.92,54,16,-1.64,-7.09,
02:50:36.422,50.3,46.04,54,16,-1.68,-7.1,
02:50:36.446,49.89,46.24,54,16,-1.74,-7.1,
02:50:36.464,49.54,46.38,54,16,-1.78,-7.11,
02:50:36.540,49.2,46.13,54,16,-1.7,-7.16,
02:50:36.565,48.87,45.94,54,16,-1.65,-7.2,
02:50:36.586,48.61,46.23,54,16,-1.73,-7.29,
02:50:36.606,48.39,46.43,54,16,-1.8,-7.38,
02:50:36.638,48.61,46.59,54,16,-1.85,-7.48,POSTURAL AVOIDANCE
02:50:36.655,48.83,46.8,54,16,-1.93,-7.4,POSTURAL AVOIDANCE
02:50:36.733,48.65,47.01,54,16,-2.0,-7.31,
02:50:36.758,48.5,47.14,54,16,-2.05,-7.25,
02:50:36.781,48.37,47.19,54,16,-2.07,-7.27,
02:50:36.798,48.26,47.31,54,16,-2.12,-7.23,
02:50:36.854,48.18,47.46,54,16,-2.19,-7.23,
02:50:36.881,48.12,47.56,54,16,-2.23,-7.23,
02:50:36.918,48.07,47.58,54,16,-2.24,-7.21,
02:50:36.939,48.02,47.6,54,16,-2.25,-7.2,
02:50:36.974,47.98,47.59,54,16,-2.25,-7.22,
02:50:36.990,47.92,47.45,54,16,-2.18,-7.32,
02:50:37.066,47.83,47.03,54,16,-2.01,-7.43,
02:50:37.088,47.72,46.7,54,16,-1.89,-7.5,
02:50:37.113,47.57,46.17,54,16,-1.71,-7.44,
02:50:37.129,47.39,45.76,54,16,-1.59,-7.4,
02:50:37.196,47.27,46.19,54,16,-1.72,-7.37,
02:50:37.221,47.19,46.46,54,16,-1.81,-7.35,
02:50:37.245,47.19,47.22,54,16,-2.09,-7.37,
02:50:37.264,47.23,47.6,48,16,-2.25,-7.35,
02:50:37.340,47.29,47.83,48,16,-2.36,-7.31,
02:50:37.367,47.36,47.98,48,16,-2.44,-7.28,
02:50:37.386,47.49,48.64,48,16,-2.87,-7.19,
02:50:37.405,47.63,48.93,48,16,-3.13,-7.12,
02:50:37.439,47.78,49.07,48,16,-3.28,-7.06,
02:50:37.454,47.91,49.16,48,16,-3.39,-7.02,
02:50:37.528,48.01,48.86,48,16,-3.06,-7.0,
02:50:37.551,48.07,48.59,48,16,-2.83,-6.99,
02:50:37.570,48.12,48.56,48,16,-2.81,-7.11,
02:50:37.590,48.15,48.48,48,16,-2.75,-7.18,
02:50:37.648,48.18,48.39,48,16,-2.69,-7.2,
02:50:37.671,48.19,48.31,48,16,-2.63,-7.22,
02:50:37.728,48.2,48.31,48,16,-2.63,-7.22,
02:50:37.746,48.21,48.31,48,16,-2.63,-7.21,
02:50:37.787,48.24,48.51,48,16,-2.77,-7.24,
02:50:37.807,48.28,48.64,48,16,-2.87,-7.26,
02:50:37.837,48.31,48.62,48,16,-2.85,-7.17,
02:50:37.853,48.34,48.6,48,16,-2.84,-7.12,
02:50:37.929,48.35,48.41,48,16,-2.7,-7.12,
02:50:37.954,48.34,48.26,48,16,-2.6,-7.12,
02:50:37.978,48.32,48.17,48,16,-2.55,-7.19,
02:50:37.997,48.3,48.06,48,16,-2.49,-7.16,
02:50:38.041,48.26,47.93,48,16,-2.41,-7.09,
02:50:38.064,48.22,47.83,48,16,-2.36,-7.05,
02:50:38.125,48.17,47.7,48,16,-2.3,-7.12,
02:50:38.144,48.11,47.61,48,16,-2.25,-7.17,
02:50:38.177,48.05,47.56,48,16,-2.23,-7.15,
02:50:38.196,48.01,47.62,48,16,-2.26,-7.15,
02:50:38.267,47.98,47.75,48,16,-2.32,-7.15,
02:50:38.289,47.97,47.84,48,16,-2.37,-7.14,
02:50:38.314,47.94,47.71,48,16,-2.31,-6.8,
02:50:38.331,47.91,47.62,48,16,-2.27,-6.56,
02:50:38.367,47.84,47.19,48,16,-2.11,-5.32,
02:50:38.383,47.68,46.28,48,16,-1.89,-4.02,
02:50:38.461,47.43,45.18,48,16,-1.73,-3.11,
02:50:38.482,47.08,43.95,48,16,-1.62,-2.48,
02:50:38.522,46.6,42.22,48,16,-1.32,-2.2,
02:50:38.546,46.02,40.79,48,16,-1.1,-2.01,
02:50:38.584,45.44,40.22,48,16,-1.02,-1.93,
02:50:38.607,44.87,39.81,48,16,-0.97,-1.88,
02:50:38.653,44.49,41.02,48,16,-0.89,-2.63,
02:50:38.681,44.18,41.39,48,16,-0.83,-3.15,
02:50:38.706,44.18,44.14,48,16,-1.26,-4.24,
02:50:38.721,44.31,45.52,48,16,-1.57,-5.01,
02:50:38.790,44.56,46.86,48,16,-1.97,-5.83,
02:50:38.810,44.86,47.56,48,16,-2.25,-6.4,
02:50:38.837,44.92,45.47,48,16,-2.46,-2.17,
02:50:38.857,43.33,25.01,48,16,-2.62,2.61,POSTURAL AVOIDANCE
02:50:38.909,41.76,23.57,48,16,-2.77,6.22,POSTURAL AVOIDANCE
02:50:38.928,40.95,23.66,48,16,-2.87,8.75,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:38.983,40.22,23.64,48,16,-2.85,9.58,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:39.009,39.56,23.62,48,16,-2.84,10.16,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:39.040,38.35,23.47,48,16,-2.68,5.81,POSTURAL AVOIDANCE
02:50:39.055,37.38,24.71,48,16,-2.57,2.76,POSTURAL AVOIDANCE
02:50:39.102,37.25,32.08,48,16,-2.45,0.56,POSTURAL AVOIDANCE
02:50:39.118,37.26,25.77,48,16,-2.18,1.88,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:50:39.200,37.59,23.13,48,16,-2.08,3.27,FORCED AFFECT (NON-DUCHENNE) | AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:39.225,37.22,22.39,48,16,-2.01,4.25,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:50:39.248,37.04,23.9,48,16,-2.49,3.39,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:50:39.265,37.02,25.32,48,16,-2.84,2.62,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:50:39.335,37.63,34.15,48,16,-3.07,0.36,POSTURAL AVOIDANCE | SUPPRESSION PROFILE
02:50:39.355,39.2,43.34,48,16,-3.23,-1.22,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:39.378,40.83,45.49,48,16,-2.75,-1.99,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:39.398,41.41,46.6,48,16,-2.37,-2.94,
02:50:39.457,41.93,46.65,48,16,-2.08,-3.76,
02:50:39.482,42.37,46.36,48,16,-1.88,-4.34,
02:50:39.503,42.77,46.28,48,16,-1.84,-4.41,
02:50:39.522,43.11,46.23,48,16,-1.82,-4.45,
02:50:39.594,43.37,45.68,48,16,-1.93,-3.03,
02:50:39.615,43.45,44.15,48,16,-2.0,-2.04,
02:50:39.639,43.63,45.29,48,16,-2.13,-2.41,
02:50:39.662,43.93,46.63,48,16,-2.1,-3.61,
02:50:39.738,44.23,46.94,48,16,-2.06,-4.65,
02:50:39.760,44.51,46.98,48,16,-2.03,-5.37,
02:50:39.784,44.73,46.79,48,16,-1.94,-5.74,
02:50:39.798,44.93,46.64,48,16,-1.89,-6.0,
02:50:39.864,45.02,45.84,48,16,-1.72,-4.19,
02:50:39.883,44.97,44.55,48,16,-1.61,-2.92,
02:50:39.908,44.9,44.23,48,16,-1.5,-2.97,
02:50:39.928,44.86,44.51,48,16,-1.47,-3.41,
02:50:39.989,44.85,44.83,48,16,-1.48,-3.8,
02:50:40.012,44.87,45.01,48,16,-1.5,-4.07,
02:50:40.034,44.89,45.11,48,16,-1.47,-4.82,
02:50:40.050,44.95,45.44,48,16,-1.53,-5.44,
02:50:40.139,45.02,45.65,48,16,-1.58,-5.87,
02:50:40.163,45.1,45.79,48,16,-1.61,-6.18,
02:50:40.186,45.18,45.89,48,16,-1.64,-6.44,
02:50:40.206,45.27,46.1,48,16,-1.7,-6.77,
02:50:40.249,45.38,46.41,48,16,-1.79,-7.04,
02:50:40.268,45.5,46.61,48,16,-1.86,-7.22,
02:50:40.305,45.62,46.66,48,16,-1.87,-7.28,
02:50:40.324,45.78,47.22,48,16,-2.09,-7.27,
02:50:40.366,45.97,47.69,48,16,-2.29,-7.24,
02:50:40.381,46.14,47.66,48,16,-2.28,-7.23,
02:50:40.431,46.27,47.43,48,16,-2.18,-7.23,
02:50:40.448,46.37,47.27,48,16,-2.11,-7.21,
02:50:40.515,46.44,47.04,48,16,-2.02,-7.2,
02:50:40.536,46.47,46.79,48,16,-1.92,-7.21,
02:50:40.576,46.48,46.57,48,16,-1.85,-7.25,
02:50:40.597,46.46,46.29,48,16,-1.75,-7.18,
02:50:40.658,46.42,46.07,48,16,-1.69,-6.97,
02:50:40.681,46.37,45.91,48,16,-1.64,-6.82,
02:50:40.706,46.36,46.22,48,16,-1.73,-6.81,
02:50:40.726,46.34,46.16,48,16,-1.71,-6.85,
02:50:40.794,46.31,46.1,48,16,-1.7,-6.91,
02:50:40.816,46.28,45.97,48,16,-1.66,-6.92,
02:50:40.838,46.24,45.83,48,16,-1.61,-6.91,
02:50:40.859,46.16,45.49,48,16,-1.52,-6.99,
02:50:40.938,46.07,45.23,48,16,-1.45,-7.1,
02:50:40.964,45.97,45.05,48,16,-1.4,-7.18,
02:50:40.982,45.93,45.57,48,16,-1.54,-7.18,
02:50:40.999,45.94,46.09,48,16,-1.69,-7.18,
02:50:41.050,45.98,46.3,48,16,-1.76,-7.18,
02:50:41.068,46.05,46.7,48,16,-1.89,-7.1,
02:50:41.118,46.14,46.97,48,16,-1.99,-7.04,
02:50:41.144,46.24,47.14,48,16,-2.06,-7.0,
02:50:41.171,46.32,47.01,48,16,-2.01,-6.76,
02:50:41.190,46.38,46.91,48,16,-1.97,-6.59,
02:50:41.259,46.41,46.69,48,16,-1.89,-6.61,
02:50:41.282,46.42,46.52,48,16,-1.83,-6.61,
02:50:41.312,46.24,44.62,48,16,-1.3,-6.71,
02:50:41.331,45.99,43.74,48,16,-1.11,-6.07,
02:50:41.374,45.75,43.56,48,16,-1.07,-5.76,
02:50:41.390,45.52,43.42,48,16,-1.05,-5.54,
02:50:41.439,45.28,43.21,48,16,-1.11,-3.69,
02:50:41.456,45.12,43.64,48,16,-1.42,-2.76,
02:50:41.505,44.99,43.8,48,16,-1.68,-2.3,
02:50:41.520,44.85,43.61,48,16,-1.86,-1.99,
02:50:41.567,44.91,45.43,48,16,-1.89,-2.91,
02:50:41.583,45.03,46.09,48,16,-1.91,-3.55,
02:50:41.631,45.14,46.2,48,16,-1.92,-3.71,
02:50:41.649,45.19,45.58,48,16,-1.98,-2.83,
02:50:41.711,45.72,42.99,48,16,-1.93,-1.71,FORCED AFFECT (NON-DUCHENNE)
02:50:41.729,46.25,39.6,48,16,-1.9,-0.92,FORCED AFFECT (NON-DUCHENNE) | POSTURAL AVOIDANCE
02:50:41.776,45.91,38.83,48,16,-1.79,-0.83,POSTURAL AVOIDANCE
02:50:41.792,46.06,43.39,48,16,-1.9,-1.86,POSTURAL AVOIDANCE
02:50:41.838,46.39,45.36,48,16,-1.97,-2.7,POSTURAL AVOIDANCE
02:50:41.854,46.77,46.15,48,16,-2.01,-3.29,POSTURAL AVOIDANCE
02:50:41.905,46.78,46.94,48,16,-2.09,-4.34,
02:50:41.922,46.8,46.96,48,16,-2.04,-5.06,
02:50:41.968,46.81,46.87,48,16,-1.98,-5.57,
02:50:41.983,46.81,46.79,48,16,-1.94,-5.93,
02:50:42.032,46.82,46.93,48,12,-1.98,-6.29,
02:50:42.050,46.75,46.18,48,12,-1.72,-6.55,
02:50:42.111,46.63,45.54,48,12,-1.54,-6.73,
02:50:42.129,46.47,45.04,48,12,-1.4,-6.86,
02:50:42.176,46.27,44.48,48,12,-1.27,-6.68,
02:50:42.192,46.05,44.07,48,12,-1.17,-6.55,
02:50:42.240,46.02,45.67,48,12,-1.57,-6.4,
02:50:42.255,46.07,46.56,48,12,-1.85,-6.3,
02:50:42.303,46.08,46.19,48,12,-1.74,-5.87,
02:50:42.319,46.85,46.22,48,12,-1.74,-6.02,FORCED AFFECT (NON-DUCHENNE)
02:50:42.367,47.52,46.07,48,12,-1.69,-6.19,FORCED AFFECT (NON-DUCHENNE)
02:50:42.383,48.11,45.96,48,12,-1.66,-6.31,FORCED AFFECT (NON-DUCHENNE)
02:50:42.430,48.7,46.49,48,12,-1.82,-6.58,FORCED AFFECT (NON-DUCHENNE)
02:50:42.447,49.26,46.83,48,12,-1.94,-6.76,FORCED AFFECT (NON-DUCHENNE)
02:50:42.512,49.02,46.84,48,12,-1.94,-6.81,
02:50:42.530,48.84,47.16,48,12,-2.07,-6.58,
02:50:42.575,48.68,47.3,48,12,-2.13,-6.33,
02:50:42.591,48.55,47.39,48,12,-2.17,-6.15,
02:50:42.640,48.44,47.44,48,12,-2.25,-4.95,
02:50:42.656,48.33,47.33,48,12,-2.31,-4.11,
02:50:42.705,48.26,47.64,48,12,-2.47,-4.12,
02:50:42.722,48.22,47.84,48,12,-2.58,-4.14,
02:50:42.767,48.18,47.87,48,12,-2.57,-4.26,
02:50:42.783,48.15,47.88,48,12,-2.56,-4.34,
02:50:42.831,47.92,45.78,48,12,-2.01,-2.94,
02:50:42.848,47.54,44.17,48,12,-1.66,-2.54,
02:50:42.910,47.06,42.76,48,12,-1.43,-2.24,
02:50:42.930,46.54,41.8,48,12,-1.11,-2.43,
02:50:42.976,45.97,40.87,48,12,-0.87,-2.59,
02:50:42.996,45.44,40.68,48,12,-0.68,-3.29,
02:50:43.039,44.92,40.26,48,12,-0.54,-3.83,
02:50:43.057,44.6,41.71,48,12,-0.76,-4.38,
02:50:43.105,44.42,42.74,48,12,-0.93,-4.76,
02:50:43.120,44.32,43.4,48,12,-1.06,-5.03,
02:50:43.167,44.15,42.64,48,12,-0.9,-5.34,
02:50:43.184,43.87,41.39,48,12,-0.71,-4.28,
02:50:43.230,43.54,40.51,48,12,-0.65,-3.26,
02:50:43.250,43.21,40.3,48,12,-0.58,-3.47,
02:50:43.312,42.9,40.12,48,12,-0.51,-3.9,
02:50:43.329,42.61,39.94,48,12,-0.46,-4.2,
02:50:43.376,42.2,38.58,48,12,-0.2,-5.17,
02:50:43.393,41.73,37.51,48,12,-0.01,-5.84,
02:50:43.440,41.5,39.39,48,12,-0.31,-6.12,
02:50:43.458,41.43,40.84,48,12,-0.57,-5.31,
02:50:43.505,41.47,41.79,48,12,-0.77,-4.42,
02:50:43.520,41.55,42.27,48,12,-0.91,-3.79,
02:50:43.568,41.7,43.06,48,12,-1.16,-3.21,
02:50:43.584,41.87,43.35,48,12,-1.33,-2.8,
02:50:43.631,42.12,44.43,48,12,-1.73,-2.55,
02:50:43.648,42.4,44.92,48,12,-2.01,-2.38,
02:50:43.711,42.75,45.85,48,12,-2.15,-2.72,
02:50:43.730,43.02,45.45,48,12,-1.68,-3.64,
02:50:43.775,43.15,44.35,48,12,-1.3,-4.39,
02:50:43.794,43.18,43.44,48,12,-1.05,-5.48,
02:50:43.840,43.14,42.83,48,12,-0.92,-6.31,
02:50:43.860,43.15,43.23,48,12,-1.0,-6.77,
02:50:43.904,43.18,43.4,48,12,-1.03,-7.03,
02:50:43.920,43.21,43.51,48,12,-1.05,-7.22,
02:50:43.967,43.3,44.14,48,12,-1.19,-7.3,
02:50:43.983,43.43,44.56,48,12,-1.28,-7.36,
02:50:44.032,43.6,45.17,48,12,-1.43,-7.39,
02:50:44.049,43.83,45.86,48,12,-1.62,-7.44,
02:50:44.114,44.09,46.49,48,12,-1.82,-7.49,
02:50:44.132,44.75,46.66,48,12,-1.88,-7.48,POSTURAL AVOIDANCE
02:50:44.176,45.36,46.79,48,12,-1.92,-7.5,POSTURAL AVOIDANCE
02:50:44.194,45.91,46.88,48,12,-1.95,-7.52,POSTURAL AVOIDANCE
02:50:44.239,45.82,45.06,48,12,-1.41,-7.32,
02:50:44.257,44.2,29.55,48,12,-0.88,0.1,
02:50:44.302,42.01,16.36,48,12,-0.61,4.99,AU23 MICRO-LEAKAGE
02:50:44.318,40.59,17.82,48,12,-0.91,10.13,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:44.368,39.5,19.64,48,12,-1.3,13.78,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:44.385,38.57,20.23,48,12,-1.44,17.3,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:44.432,37.79,20.77,48,12,-1.59,19.84,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:44.451,37.19,21.82,48,12,-1.93,22.73,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:44.512,36.73,22.57,48,0,-2.23,24.91,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:44.530,36.39,23.28,48,0,-2.6,26.93,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:44.577,36.11,23.66,48,0,-2.87,28.3,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:44.596,35.91,24.07,48,12,-3.25,28.86,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:44.639,35.75,24.36,48,12,-3.63,29.11,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:44.657,35.63,24.56,48,12,-4.02,28.58,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:44.705,35.54,24.65,48,12,-4.27,27.9,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:44.722,35.46,24.75,48,12,-4.58,25.63,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:44.769,34.79,24.8,48,12,-4.82,23.96,POSTURAL AVOIDANCE
02:50:44.785,34.2,24.83,48,12,-4.98,22.76,POSTURAL AVOIDANCE
02:50:44.833,33.66,24.8,48,0,-4.8,17.99,POSTURAL AVOIDANCE
02:50:44.850,33.76,24.69,48,0,-4.39,10.84,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:44.912,33.86,24.72,48,0,-4.13,5.35,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:44.931,34.38,29.08,48,0,-4.06,1.52,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:44.976,36.29,43.49,48,0,-4.01,-1.14,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:44.995,38.53,48.75,48,0,-4.36,-3.24,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:45.039,40.63,49.52,48,0,-4.54,-4.74,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:45.057,42.51,49.45,48,0,-4.05,-5.27,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:45.105,44.2,49.33,48,0,-3.71,-5.76,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:45.120,45.71,49.34,48,0,-3.68,-6.32,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:45.168,47.08,49.41,48,0,-3.77,-6.82,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:45.185,48.32,49.5,48,0,-3.93,-7.11,AU23 MICRO-LEAKAGE | POSTURAL AVOIDANCE
02:50:45.231,49.05,49.65,48,0,-4.3,-7.34,AU23 MICRO-LEAKAGE
02:50:45.248,49.72,49.67,48,0,-4.35,-7.43,AU23 MICRO-LEAKAGE
02:50:45.311,49.71,49.67,48,0,-4.36,-7.47,
02:50:45.329,49.72,49.84,48,0,-5.1,-7.52,
02:50:45.375,49.74,49.91,48,0,-5.74,-7.55,
02:50:45.391,49.76,49.94,48,0,-6.18,-7.57,
02:50:45.440,49.78,49.93,48,0,-6.06,-7.66,
02:50:45.457,49.79,49.93,48,0,-5.98,-7.72,
02:50:45.506,49.81,49.92,48,0,-5.84,-7.92,
02:50:45.522,49.82,49.91,48,0,-5.75,-8.07,
02:50:45.569,50.21,49.78,48,0,-4.77,-7.97,POSTURAL AVOIDANCE
02:50:45.583,50.55,49.58,48,0,-4.08,-7.9,POSTURAL AVOIDANCE
02:50:45.631,50.78,48.86,48,0,-3.05,-7.89,POSTURAL AVOIDANCE
02:50:45.647,50.82,47.18,48,0,-2.07,-7.46,POSTURAL AVOIDANCE
02:50:45.723,50.67,45.3,48,0,-1.47,-7.0,POSTURAL AVOIDANCE
02:50:45.739,50.35,43.48,48,0,-1.05,-6.67,POSTURAL AVOIDANCE
